ID;Year_Birth;Education;Marital_Status;Income;Kid_Home;Teen_Home;Total_Children;Days_Since_Last_Purchase;start_membership;Days_Since_Join;Amt_Wines;Amt_Fruits;Amt_Meat_Products;Amt_Fish_Products;Amt_Sweet_Products;Amt_Gold_Products;Total_Spend;Spend_Income_Ratio;Age;Num_Deals_Purchases;Num_Web_Purchases;Num_Catalog_Purchases;Num_Store_Purchases;Total_Purchases;NumWebVisitsMonth;Accepted_Cmp_1;Accepted_Cmp_2;Accepted_Cmp_3;Accepted_Cmp_4;Accepted_Cmp_5;Accepted_Last_Cmp;Complain;is_couple;family_size;is_parent;education2_encoded;Avg_Purchase_Value;Web_Preference;Total_Accepted_Campaigns;Deal_Seeker;Cluster
11013;1987;3;3;67605.0;0;0;0;84;2013-03-31;1005;336;28;282;184;54;54;938;0.0138747134087715;28;1;2;8;6;17;1;0;0;0;0;0;0;0;1;2;0;1;52.11111111111112;0.1111111111111111;0;0;1
4491;1949;4;2;62845.0;1;1;2;3;2012-10-01;1186;1099;0;45;0;0;34;1178;0.0187445301933328;66;11;3;4;10;28;8;0;0;0;1;0;0;0;1;4;1;2;40.62068965517241;0.1034482758620689;1;1;0
3759;1958;3;3;65196.0;0;2;2;34;2013-07-25;889;743;19;181;12;0;200;1155;0.0177158107859377;57;2;7;6;11;26;5;0;0;1;0;0;0;0;1;4;1;1;42.77777777777778;0.2592592592592592;1;0;0
1162;1987;5;1;42000.0;0;0;0;23;2013-01-10;1085;124;83;267;85;59;35;653;0.015547619047619;28;2;5;2;11;20;5;0;0;0;0;0;1;0;0;1;0;2;31.09523809523809;0.238095238095238;1;0;1
2055;1973;5;4;35860.0;1;1;2;37;2014-05-19;591;15;0;8;4;2;20;49;0.0013664249860568;42;2;1;1;2;6;5;0;0;1;0;0;0;0;0;3;1;2;7.0;0.1428571428571428;1;0;2
10766;1964;5;2;65526.0;0;1;1;22;2014-04-11;629;397;19;69;12;0;9;506;0.0077221255684766;51;1;4;4;8;17;2;0;0;0;0;0;0;0;1;3;1;2;28.11111111111111;0.2222222222222222;0;0;0
4415;1961;3;2;16860.0;1;1;2;19;2012-09-12;1205;10;4;4;3;3;14;38;0.0022538552787663;54;3;1;1;3;8;7;0;0;0;0;0;0;0;1;4;1;1;4.222222222222222;0.1111111111111111;0;1;2
3005;1992;3;1;83528.0;0;0;0;7;2014-05-01;609;530;117;678;134;44;147;1650;0.0197538549947323;23;1;4;10;8;23;1;1;0;1;0;0;1;0;0;1;0;1;68.75;0.1666666666666666;3;0;1
2223;1965;2;4;64176.0;0;1;1;52;2012-08-03;1245;1215;33;249;64;116;149;1826;0.0284530042383445;50;8;8;9;8;33;6;0;0;0;0;0;0;0;0;2;1;0;53.70588235294117;0.2352941176470588;0;1;0
4817;1956;3;4;22304.0;0;0;0;91;2012-08-04;1244;3;2;7;0;4;2;18;0.0008070301291248;59;1;1;0;2;4;8;0;0;0;0;0;0;0;0;1;0;1;3.6;0.2;0;0;2
2875;1978;3;2;67023.0;0;0;0;93;2014-03-04;667;444;44;382;11;8;17;906;0.0135177476388702;37;1;3;7;13;24;2;0;0;0;0;0;0;1;1;2;0;1;36.24;0.12;0;0;1
11112;1966;3;3;70713.0;0;1;1;23;2012-12-03;1123;736;114;279;82;76;190;1477;0.0208872484550224;49;6;5;6;8;25;3;0;0;0;0;0;0;0;1;3;1;1;56.80769230769231;0.1923076923076923;0;1;0
3807;1955;3;3;59925.0;0;1;1;83;2012-11-30;1126;473;21;176;19;21;56;766;0.0127826449728827;60;3;9;2;9;23;6;0;0;0;0;0;0;0;1;3;1;1;31.916666666666668;0.375;0;1;0
9197;1953;3;2;39722.0;0;1;1;92;2014-02-24;675;32;0;5;2;0;8;47;0.0011832234026484;62;2;2;0;3;7;5;0;0;0;0;0;0;0;1;3;1;1;5.875;0.25;0;0;2
10832;1958;3;3;46610.0;0;0;0;4;2013-07-18;896;288;10;30;4;10;125;467;0.0100193091611242;57;1;6;1;6;14;6;0;0;0;0;0;0;0;1;2;0;1;31.133333333333333;0.4;0;0;1
6421;1961;3;3;88347.0;0;0;0;32;2013-07-03;911;1050;178;555;77;138;118;2116;0.0239510113529604;54;1;4;7;9;21;1;1;0;0;0;0;0;0;1;2;0;1;96.1818181818182;0.1818181818181818;1;0;1
4207;1981;5;2;87171.0;0;0;0;27;2013-05-01;974;1001;44;107;58;44;44;1298;0.0148902731412969;34;1;6;7;11;25;2;0;0;1;0;1;0;0;1;2;0;2;49.92307692307692;0.2307692307692307;2;0;1
577;1976;2;3;26907.0;1;1;2;10;2013-08-20;863;9;1;7;0;3;2;22;0.0008176310997138;39;2;1;0;3;6;7;0;0;0;0;0;0;0;1;4;1;0;3.142857142857143;0.1428571428571428;0;0;2
10855;1968;4;1;50014.0;1;0;1;9;2014-01-22;708;234;14;77;19;10;42;396;0.0079177830207541;47;2;4;1;8;15;5;0;0;0;0;0;0;0;0;2;1;2;24.75;0.25;0;0;2
3081;1978;5;2;41014.0;1;0;1;65;2013-04-22;983;7;2;6;2;0;3;20;0.0004876383673867;37;1;1;0;2;4;7;0;0;0;0;0;0;0;1;3;1;2;4.0;0.2;0;0;2
3535;1965;3;1;66294.0;0;0;0;68;2014-03-17;654;251;108;334;65;92;117;967;0.0145865387516215;50;1;4;3;5;13;2;0;0;0;0;0;0;0;0;1;0;1;69.07142857142857;0.2857142857142857;0;0;1
247;1971;3;2;36715.0;1;0;1;16;2012-11-17;1139;172;10;125;21;13;16;357;0.009723546234509;44;6;7;2;4;19;9;0;0;0;0;0;1;0;1;3;1;1;17.85;0.35;1;1;0
8707;1956;3;2;79456.0;0;0;0;12;2012-08-22;1226;565;42;548;64;83;99;1401;0.0176324003221909;59;1;5;6;4;16;3;0;0;0;0;0;1;0;1;2;0;1;82.41176470588235;0.2941176470588235;1;0;1
9523;1982;3;3;40479.0;1;0;1;95;2013-08-17;866;5;0;8;2;0;0;15;0.000370562513896;33;1;0;0;3;4;4;0;0;0;0;0;0;0;1;3;1;1;3.0;0.0;0;0;2
6072;1970;4;1;75345.0;0;0;0;16;2013-02-02;1062;918;57;842;99;38;133;2087;0.0276992501161324;45;1;5;8;6;20;3;1;0;0;0;0;1;0;0;1;0;2;99.38095238095238;0.238095238095238;2;0;1
6295;1977;3;2;54233.0;0;1;1;46;2013-02-04;1060;652;8;158;21;0;142;981;0.0180886176313314;38;4;11;6;5;26;8;0;0;0;0;0;0;0;1;3;1;1;36.333333333333336;0.4074074074074074;0;1;0
10914;1970;3;1;24163.0;1;1;2;3;2013-10-12;810;4;1;7;2;1;2;17;0.0007035550221412;45;2;1;0;3;6;4;0;0;0;0;0;0;0;0;3;1;1;2.4285714285714284;0.1428571428571428;0;0;2
1509;1958;5;3;84460.0;0;0;0;80;2013-01-04;1091;152;27;103;106;54;81;523;0.0061922803694056;57;0;9;9;4;22;5;1;1;0;1;1;1;0;1;2;0;2;22.73913043478261;0.391304347826087;5;0;1
5577;1983;3;3;43776.0;1;0;1;77;2014-05-03;607;8;0;9;2;1;3;23;0.0005254020467836;32;1;1;0;2;4;6;0;0;0;0;0;0;0;1;3;1;1;4.6;0.2;0;0;2
7348;1958;5;1;71691.0;0;0;0;0;2014-03-17;654;336;130;411;240;32;43;1192;0.0166269127226569;57;1;4;7;5;17;2;0;0;0;0;0;1;0;0;1;0;2;66.22222222222223;0.2222222222222222;1;0;1
1127;1973;5;2;85844.0;0;0;0;62;2014-05-29;581;938;19;843;25;95;38;1958;0.022808815991799;42;1;6;6;7;20;2;0;0;0;0;1;0;0;1;2;0;2;93.23809523809524;0.2857142857142857;1;0;1
1833;1974;5;1;39190.0;1;0;1;91;2014-04-26;614;68;8;18;19;8;12;133;0.0033937228884919;41;2;2;1;4;9;5;0;0;0;0;0;0;0;0;2;1;2;13.3;0.2;0;0;2
9080;1972;5;1;38578.0;1;1;2;2;2013-06-22;922;38;4;22;3;3;3;73;0.0018922702058167;43;3;3;0;3;9;8;0;0;0;0;0;0;0;0;3;1;2;7.3;0.3;0;1;2
6466;1965;5;2;57236.0;1;1;2;22;2014-03-12;659;105;0;9;2;1;4;121;0.0021140540918303;50;3;2;1;4;10;3;0;0;0;0;0;0;0;1;4;1;2;11.0;0.1818181818181818;0;1;2
9964;1979;3;1;61825.0;0;1;1;56;2013-08-07;876;162;50;100;55;30;27;424;0.0068580671249494;36;1;4;2;8;15;4;0;0;0;0;0;0;0;0;2;1;1;26.5;0.25;0;0;2
4790;1958;3;4;79803.0;0;1;1;54;2014-06-02;577;574;8;216;21;16;33;868;0.0108767840807989;57;1;4;3;5;13;1;0;0;0;0;0;0;0;0;2;1;1;62.0;0.2857142857142857;0;0;1
10245;1986;2;1;80910.0;0;0;0;71;2012-10-31;1156;160;80;369;67;39;41;756;0.0093437152391546;29;1;3;3;8;15;1;0;0;0;0;0;0;0;0;1;0;0;47.25;0.1875;0;0;1
1109;1982;4;3;27590.0;1;0;1;38;2013-04-23;982;6;0;5;0;0;1;12;0.000434940195723;33;1;1;0;2;4;7;0;0;0;0;0;0;0;1;3;1;2;2.4;0.2;0;0;2
6001;1979;3;2;56775.0;0;1;1;62;2013-01-02;1093;614;35;160;58;35;35;937;0.0165037428445618;36;2;5;8;10;25;5;0;0;0;0;0;0;0;1;3;1;1;36.03846153846154;0.1923076923076923;0;0;0
5538;1975;3;4;83829.0;0;0;0;78;2013-10-08;814;897;161;430;186;161;27;1862;0.0222118837156592;40;0;4;7;6;17;1;1;0;1;0;1;1;0;0;1;0;1;103.44444444444444;0.2222222222222222;4;0;1
10552;1979;2;2;54210.0;0;1;1;18;2013-05-20;955;70;54;109;80;9;45;367;0.0067699686404722;36;2;4;1;7;14;5;0;0;0;0;0;0;0;1;3;1;0;24.466666666666665;0.2666666666666666;0;0;2
1545;1986;3;2;38508.0;1;0;1;95;2013-08-02;881;120;19;206;25;19;54;443;0.0115041030435234;29;6;7;2;5;20;8;0;0;0;0;0;0;0;1;3;1;1;21.09523809523809;0.3333333333333333;0;1;0
7409;1970;3;3;53187.0;1;0;1;66;2013-10-26;796;211;2;30;7;7;10;267;0.0050200236899994;45;2;4;1;6;13;5;0;0;0;0;0;0;0;1;3;1;1;19.071428571428573;0.2857142857142857;0;0;2
4444;1972;3;2;30023.0;1;0;1;28;2014-03-24;647;11;0;16;7;6;21;61;0.002031775638677;43;1;2;0;3;6;8;0;0;0;0;0;0;0;1;3;1;1;8.714285714285714;0.2857142857142857;0;0;2
146;1960;5;1;76045.0;0;0;0;78;2013-11-15;776;760;53;400;17;93;0;1323;0.0173975935301466;55;1;4;5;11;21;2;1;0;0;0;0;0;0;0;1;0;2;60.13636363636363;0.1818181818181818;1;0;1
6271;1952;5;2;50870.0;0;1;1;13;2014-06-19;560;53;0;8;0;0;2;63;0.0012384509534106;63;1;2;0;3;6;5;0;0;0;0;0;0;0;1;3;1;2;9.0;0.2857142857142857;0;0;2
4741;1974;2;2;65463.0;1;0;1;17;2014-01-30;700;391;32;70;21;32;16;562;0.0085850022149916;41;2;6;2;9;19;5;0;0;0;1;0;0;0;1;3;1;0;28.1;0.3;1;0;0
246;1965;3;2;66480.0;1;1;2;71;2014-05-31;579;199;9;57;20;21;6;312;0.0046931407942238;50;7;4;1;7;19;4;0;0;0;0;0;0;0;1;4;1;1;15.6;0.2;0;1;0
375;1954;3;4;76773.0;0;0;0;79;2013-02-25;1039;516;56;449;86;33;16;1156;0.0150573769424146;61;1;2;2;11;16;1;0;0;0;0;0;0;0;0;1;0;1;68.0;0.1176470588235294;0;0;1
1524;1983;2;1;81698.0;0;0;0;1;2013-03-01;1035;709;45;115;30;160;45;1104;0.0135131826972508;32;1;8;2;5;16;5;1;0;0;0;0;1;0;0;1;0;0;64.94117647058823;0.4705882352941176;2;0;1
10022;1973;5;1;54466.0;1;1;2;78;2014-02-09;690;12;0;4;0;0;0;16;0.0002937612455476;42;1;1;0;2;4;5;0;0;0;0;0;0;0;0;3;1;2;3.2;0.2;0;0;2
11010;1984;5;1;16269.0;1;0;1;75;2013-08-30;853;19;3;18;3;1;0;44;0.0027045300878972;31;3;3;0;3;9;8;0;0;0;0;0;0;0;0;2;1;2;4.4;0.3;0;1;2
4356;1971;3;3;71819.0;0;1;1;70;2013-08-28;855;1224;28;140;0;14;168;1574;0.0219162060179061;44;3;3;3;5;14;6;0;0;0;1;1;0;0;1;3;1;1;104.93333333333334;0.2;2;1;0
3885;1983;5;2;33569.0;1;0;1;10;2013-10-16;806;16;2;18;3;0;24;63;0.0018767315082367;32;1;1;1;2;5;8;0;0;1;0;0;1;0;1;3;1;2;10.5;0.1666666666666666;2;0;2
1175;1983;4;2;36262.0;0;0;0;24;2013-09-20;832;88;39;54;64;28;153;426;0.0117478351993822;32;1;3;5;3;12;6;0;0;1;0;0;1;0;1;2;0;2;32.76923076923077;0.2307692307692307;2;0;2
880;1966;1;3;22634.0;0;0;0;47;2013-01-16;1079;2;23;11;8;6;46;96;0.0042414067332331;49;1;2;1;2;6;8;0;0;0;0;0;0;0;1;2;0;0;13.714285714285714;0.2857142857142857;0;0;2
2320;1978;2;2;47025.0;0;1;1;98;2013-09-12;840;508;11;59;23;5;29;635;0.0135034556087187;37;5;11;1;6;23;9;0;0;0;0;0;0;0;1;3;1;0;26.45833333333333;0.4583333333333333;0;1;0
850;1968;3;1;70566.0;0;1;1;4;2013-10-06;816;381;28;215;84;28;21;757;0.0107275458436074;47;2;6;5;9;22;3;0;0;0;0;0;0;0;0;2;1;1;32.91304347826087;0.2608695652173913;0;0;1
4713;1979;5;2;31605.0;1;0;1;15;2012-11-22;1134;74;0;42;2;1;6;125;0.0039550704002531;36;2;2;1;4;9;7;0;0;0;0;0;0;0;1;3;1;2;12.5;0.2;0;0;2
675;1973;4;4;52034.0;1;1;2;67;2013-05-17;958;146;0;93;7;13;73;332;0.0063804435561363;42;5;4;2;5;16;7;0;0;0;0;0;0;0;0;3;1;2;19.529411764705884;0.2352941176470588;0;1;0
5025;1979;3;1;48526.0;1;0;1;32;2013-12-24;737;23;17;23;43;20;9;135;0.0027820137658162;36;1;2;1;4;8;3;0;0;0;0;0;0;0;0;2;1;1;15.0;0.2222222222222222;0;0;2
2308;1954;3;2;46734.0;0;1;1;40;2012-11-18;1138;110;5;137;26;23;29;330;0.0070612402105533;61;2;6;1;5;14;7;0;0;0;0;0;0;0;1;3;1;1;22.0;0.4;0;0;0
5995;1962;3;4;39552.0;1;1;2;54;2012-12-18;1108;165;3;147;4;24;41;384;0.0097087378640776;53;7;6;2;5;20;8;0;0;0;0;0;1;0;0;3;1;1;18.285714285714285;0.2857142857142857;1;1;0
6749;1966;3;1;86358.0;1;1;2;78;2012-08-08;1240;957;47;494;82;47;95;1722;0.0199402487320225;49;4;5;3;6;18;8;0;0;0;0;0;0;0;0;3;1;1;90.63157894736842;0.2631578947368421;0;1;0
1010;1977;3;3;46931.0;2;1;3;94;2014-04-24;616;41;0;17;3;1;16;78;0.0016620144467409;38;2;1;1;3;7;3;0;0;0;0;0;0;0;1;5;1;1;9.75;0.125;0;0;2
8977;1985;1;1;16581.0;0;0;0;51;2013-01-12;1083;1;3;4;2;3;11;24;0.0014474398407816;30;1;0;0;3;4;4;0;0;0;0;0;0;0;0;1;0;0;4.8;0.0;0;0;2
4756;1952;2;4;63998.0;0;0;0;42;2013-12-20;741;176;29;818;0;33;112;1168;0.0182505703303228;63;1;7;6;11;25;4;0;0;0;0;0;1;0;0;1;0;0;44.92307692307692;0.2692307692307692;1;0;1
3412;1951;4;2;67381.0;0;1;1;67;2013-01-15;1080;815;8;53;11;0;70;957;0.0142028168177973;64;4;2;2;9;17;7;0;0;0;1;0;0;0;1;3;1;2;53.16666666666666;0.1111111111111111;1;1;0
606;1967;3;1;25930.0;1;1;2;87;2013-10-10;812;6;1;2;2;0;4;15;0.000578480524489;48;1;1;0;2;4;7;0;0;0;0;0;0;0;0;3;1;1;3.0;0.2;0;0;2
5961;1978;3;2;42693.0;1;0;1;29;2014-06-07;572;8;4;20;6;3;16;57;0.0013351134846461;37;1;1;0;3;5;5;0;0;0;0;0;0;0;1;3;1;1;9.5;0.1666666666666666;0;0;2
2975;1976;3;3;85606.0;0;1;1;89;2012-11-12;1144;717;42;864;219;30;84;1956;0.0228488657337102;39;2;6;7;9;24;3;1;0;0;0;0;0;0;1;3;1;1;78.24;0.24;1;0;1
2894;1985;3;1;72903.0;0;0;0;74;2013-10-29;793;1067;138;750;0;19;39;2013;0.0276120324266491;30;1;7;5;8;21;4;1;0;0;1;1;1;0;0;1;0;1;91.5;0.3181818181818182;4;0;1
7613;1974;2;3;49669.0;1;0;1;97;2014-05-24;586;166;5;107;11;8;29;326;0.0065634500392599;41;2;5;1;6;14;6;0;0;0;0;0;0;0;1;3;1;0;21.73333333333333;0.3333333333333333;0;0;2
10542;1968;5;2;36778.0;1;1;2;63;2012-08-05;1243;29;4;34;2;4;4;77;0.0020936429387133;47;3;3;0;3;9;9;0;0;0;0;0;0;0;1;4;1;2;7.7;0.3;0;1;0
8015;1962;5;4;85696.0;0;0;0;88;2013-05-03;972;714;76;395;116;0;12;1313;0.0153216019417475;53;1;4;6;9;20;1;0;0;0;0;0;1;0;0;1;0;2;62.523809523809526;0.1904761904761904;1;0;1
11166;1961;3;2;49678.0;0;1;1;81;2013-02-02;1062;229;5;56;3;2;20;315;0.0063408349772535;54;2;6;2;4;14;7;0;0;0;0;0;0;0;1;3;1;1;21.0;0.4;0;0;0
523;1989;3;2;37155.0;1;0;1;51;2013-01-31;1064;23;0;26;7;15;3;74;0.0019916565738124;26;1;2;0;4;7;5;0;0;0;0;0;0;0;1;3;1;1;9.25;0.25;0;0;2
4066;1978;2;4;21282.0;1;0;1;76;2014-05-11;599;1;5;8;4;8;20;46;0.0021614509914481;37;2;2;1;2;7;6;0;0;0;0;0;0;0;0;2;1;0;5.75;0.25;0;0;2
8414;1962;5;1;33419.0;0;1;1;76;2013-08-17;866;56;0;12;0;0;18;86;0.0025733863969598;53;2;2;0;4;8;7;0;0;0;0;0;0;0;0;2;1;2;9.555555555555555;0.2222222222222222;0;0;2
819;1945;3;6;63285.0;0;0;0;84;2013-11-05;786;508;124;249;50;38;134;1103;0.0174290906217903;70;1;6;5;13;25;3;0;0;0;0;0;0;0;0;1;0;1;42.42307692307692;0.2307692307692307;0;0;1
4961;1974;4;3;21255.0;1;0;1;56;2014-01-21;709;29;0;25;2;2;3;61;0.002869912961656;41;4;2;1;4;11;4;0;0;0;0;0;0;0;1;3;1;2;5.083333333333333;0.1666666666666666;0;1;2
749;1981;3;3;42162.0;1;0;1;31;2013-11-19;772;46;7;59;2;4;27;145;0.0034391157914709;34;2;3;1;3;9;6;0;0;1;0;0;1;0;1;3;1;1;14.5;0.3;2;0;2
5430;1956;3;3;54450.0;1;1;2;0;2012-09-14;1203;454;0;171;8;19;32;684;0.0125619834710743;59;12;9;2;8;31;8;0;0;0;0;0;0;0;1;4;1;1;21.375;0.28125;0;1;0
7755;1954;5;2;57744.0;0;1;1;91;2013-11-12;779;350;3;39;0;0;19;411;0.0071176226101413;61;2;9;1;4;16;8;0;0;0;0;0;0;0;1;3;1;2;24.176470588235293;0.5294117647058824;0;0;0
10525;1986;3;1;26576.0;1;0;1;40;2012-10-13;1174;10;0;8;0;0;9;27;0.001015954244431;29;1;1;0;2;4;9;0;0;1;0;0;1;0;0;2;1;1;5.4;0.2;2;0;2
1453;1943;5;6;57513.0;0;0;0;59;2013-07-06;908;735;40;183;52;20;30;1060;0.0184306156868881;72;2;9;3;13;27;6;0;0;0;0;0;0;0;0;1;0;2;37.85714285714285;0.3214285714285714;0;0;1
8310;1964;3;3;68142.0;0;1;1;96;2012-08-29;1219;897;126;196;91;112;37;1459;0.0214111707904082;51;3;10;4;7;24;6;0;0;0;0;0;0;0;1;3;1;1;58.36;0.4;0;1;0
10710;1979;3;2;7500.0;0;1;1;61;2012-08-29;1219;5;2;3;3;0;5;18;0.0024;36;1;1;0;2;4;8;0;0;0;0;0;0;0;1;3;1;1;3.6;0.2;0;0;2
5031;1974;3;3;83145.0;0;0;0;14;2012-09-22;1195;777;35;731;39;137;114;1833;0.0220458235612484;41;1;5;9;11;26;2;0;0;0;0;1;1;0;1;2;0;1;67.88888888888889;0.1851851851851851;2;0;1
2613;1960;4;2;54197.0;0;1;1;16;2014-04-03;637;162;6;37;6;13;13;237;0.0043729357713526;55;2;1;3;6;12;1;0;0;0;0;0;0;0;1;3;1;2;18.23076923076923;0.0769230769230769;0;0;2
213;1963;5;1;23091.0;1;1;2;98;2014-05-28;582;35;0;11;0;0;2;48;0.0020787319734961;52;4;2;1;3;10;7;0;0;0;0;0;0;0;0;3;1;2;4.363636363636363;0.1818181818181818;0;1;2
967;1976;3;2;46049.0;1;1;2;11;2013-07-21;893;342;9;112;19;14;19;515;0.0111837390605659;39;10;5;2;9;26;7;0;0;0;0;0;1;0;1;4;1;1;19.074074074074076;0.1851851851851851;1;1;0
1077;1974;3;3;56715.0;0;0;0;52;2012-12-05;1121;258;105;239;237;172;9;1020;0.0179846601428193;41;1;7;3;4;15;4;0;0;0;0;0;0;0;1;2;0;1;63.75;0.4375;0;0;1
7959;1961;3;2;79410.0;0;0;0;19;2014-05-29;581;658;80;483;123;13;13;1370;0.017252235234857;54;1;3;2;5;11;1;0;0;0;0;0;0;0;1;2;0;1;114.16666666666669;0.25;0;0;1
640;1951;3;2;57304.0;0;1;1;61;2013-03-11;1025;356;80;329;138;17;106;1026;0.0179045092838196;64;2;7;6;10;25;5;0;0;0;0;0;0;0;1;3;1;1;39.46153846153846;0.2692307692307692;0;0;0
4252;1965;3;2;44375.0;0;1;1;73;2014-03-23;648;213;5;28;7;7;41;301;0.0067830985915492;50;1;4;1;6;12;5;0;0;0;0;0;0;0;1;3;1;1;23.153846153846157;0.3076923076923077;0;0;2
6218;1965;3;2;59594.0;0;1;1;74;2012-10-20;1167;457;4;29;0;0;9;499;0.0083733261737758;50;1;8;1;7;17;7;0;0;0;1;0;0;0;1;3;1;1;27.72222222222222;0.4444444444444444;1;0;0
6905;1994;3;3;80685.0;0;0;0;55;2012-08-22;1226;241;45;604;34;26;54;1004;0.0124434529342504;21;1;6;4;10;21;2;0;0;0;0;0;0;0;1;2;0;1;45.63636363636363;0.2727272727272727;0;0;1
5922;1974;5;2;40344.0;0;1;1;48;2013-10-13;809;210;0;6;0;0;2;218;0.0054035296450525;41;2;4;1;5;12;7;0;0;0;0;0;0;0;1;3;1;2;16.76923076923077;0.3076923076923077;0;0;2
3598;1972;3;2;62710.0;0;1;1;53;2013-05-23;952;441;35;83;7;29;11;606;0.0096635305373943;43;4;4;2;12;22;4;0;0;0;0;0;0;0;1;3;1;1;26.347826086956523;0.1739130434782608;0;1;0
6116;1968;2;2;48985.0;0;1;1;13;2013-07-05;909;19;13;18;10;7;8;75;0.0015310809431458;47;1;1;1;3;6;3;0;0;0;0;0;0;0;1;3;1;0;10.714285714285714;0.1428571428571428;0;0;2
6263;1968;3;3;35322.0;1;2;3;34;2012-08-22;1226;28;9;37;12;7;13;106;0.0030009625729007;47;3;2;0;4;9;8;0;0;0;0;0;0;0;1;5;1;1;10.6;0.2;0;1;2
10486;1948;3;2;77142.0;0;0;0;54;2013-05-29;946;476;75;162;29;151;97;990;0.0128334759275103;67;1;4;4;8;17;2;0;0;0;0;0;0;0;1;2;0;1;55.0;0.2222222222222222;0;0;1
2410;1969;3;1;81657.0;0;0;0;69;2014-01-22;708;364;40;425;158;60;50;1097;0.0134342432369545;46;1;3;4;8;16;1;0;0;0;0;0;0;0;0;1;0;1;64.52941176470588;0.1764705882352941;0;0;1
193;1996;1;2;14421.0;0;0;0;81;2014-02-17;682;0;0;2;3;3;8;16;0.0011094931003397;19;1;1;0;2;4;5;0;0;1;0;0;0;0;1;2;0;0;3.2;0.2;1;0;2
8278;1990;5;2;74214.0;0;0;0;3;2012-08-26;1222;863;83;547;86;99;33;1711;0.0230549492009593;25;1;8;2;5;16;5;0;0;0;0;0;0;0;1;2;0;2;100.6470588235294;0.4705882352941176;0;0;1
10660;1957;4;2;66726.0;1;1;2;61;2014-01-12;718;349;7;35;0;0;47;438;0.0065641578994694;58;3;8;2;4;17;7;0;0;0;1;0;0;0;1;4;1;2;24.33333333333333;0.4444444444444444;1;1;0
8686;1979;1;3;23724.0;1;0;1;65;2013-01-08;1087;5;23;15;0;18;14;75;0.0031613555892766;36;2;2;0;3;7;8;0;0;0;0;0;0;0;1;3;1;0;9.375;0.25;0;0;2
1604;1960;4;2;47353.0;0;1;1;93;2013-11-13;778;184;2;19;8;8;4;225;0.0047515468924883;55;3;2;2;6;13;5;0;0;0;0;0;0;0;1;3;1;2;16.071428571428573;0.1428571428571428;0;1;0
5907;1952;4;2;33444.0;1;1;2;24;2012-11-03;1153;8;0;8;0;0;2;18;0.0005382131324004;63;1;1;0;2;4;8;0;0;0;0;0;0;0;1;4;1;2;3.6;0.2;0;0;2
10669;1981;3;2;54386.0;0;1;1;8;2013-05-17;958;277;21;64;62;21;25;470;0.0086419299084323;34;2;3;2;10;17;3;0;0;0;0;0;0;0;1;3;1;1;26.11111111111111;0.1666666666666666;0;0;2
2918;1981;3;4;28510.0;1;1;2;72;2013-04-13;992;44;5;19;0;4;19;91;0.0031918625043844;34;3;2;0;4;9;5;0;0;0;0;0;0;0;0;3;1;1;9.1;0.2;0;1;2
5735;1991;4;1;90638.0;0;0;0;29;2014-02-13;686;1156;120;915;94;144;96;2525;0.0278580727730091;24;1;3;4;10;18;1;0;0;0;0;1;0;0;0;1;0;2;132.89473684210526;0.1578947368421052;1;0;1
359;1950;3;3;48070.0;0;1;1;33;2013-01-13;1082;373;14;83;6;9;19;504;0.0104847097982109;65;3;8;2;6;19;7;0;0;0;0;0;0;1;1;3;1;1;25.2;0.4;0;1;0
8387;1957;3;2;43140.0;0;1;1;68;2013-01-05;1090;134;8;76;6;0;11;235;0.0054473806212331;58;1;4;1;5;11;6;0;0;0;0;0;0;0;1;3;1;1;19.58333333333333;0.3333333333333333;0;0;2
1829;1961;5;4;54959.0;0;1;1;55;2013-01-19;1076;1148;0;60;0;0;24;1232;0.0224167106388398;54;3;9;5;4;21;7;0;0;0;1;0;1;0;0;2;1;2;56.0;0.4090909090909091;2;1;0
3839;1958;1;1;15056.0;1;1;2;76;2013-05-03;972;6;12;3;21;6;40;88;0.0058448459086078;57;5;2;2;3;12;5;0;0;0;0;0;0;0;0;3;1;0;6.769230769230769;0.1538461538461538;0;1;2
9392;1971;3;1;26954.0;1;0;1;17;2014-05-08;602;4;1;11;0;0;1;17;0.0006307041626474;44;1;1;0;2;4;7;0;0;0;0;0;0;0;0;2;1;1;3.4;0.2;0;0;2
2292;1985;3;1;22327.0;1;0;1;94;2013-08-02;881;5;4;8;2;0;5;24;0.0010749316970484;30;1;1;0;3;5;5;0;0;0;0;0;0;0;0;2;1;1;4.0;0.1666666666666666;0;0;2
10466;1965;3;2;44393.0;1;1;2;86;2013-08-22;861;24;2;20;2;2;10;60;0.0013515644358344;50;2;1;0;4;7;4;0;0;0;0;0;0;0;1;4;1;1;7.5;0.125;0;0;2
9855;1952;5;1;62000.0;0;1;1;25;2013-08-25;858;899;0;101;0;0;20;1020;0.0164516129032258;63;1;6;6;13;26;4;1;0;0;0;0;0;0;0;2;1;2;37.77777777777778;0.2222222222222222;1;0;0
4088;1962;5;3;31497.0;0;1;1;22;2012-12-06;1120;108;1;28;13;1;4;155;0.0049211035971679;53;2;3;1;4;10;8;0;0;0;0;0;0;0;1;3;1;2;14.090909090909092;0.2727272727272727;0;0;2
